,PROVINCIAS,MUNICIPIO,TIPOCENTRO,NOMBRE,DIRECCION,CP
881,HUELVA,"Granada de Río-Tinto, La",CONSULTORIO LOCAL,LA GRANADA DE RIOTINTO (CONSULTORIO AUXILIAR),"CL ALCALDE ANGEL BUENO, S/N",21668
882,HUELVA,Minas de Riotinto,CONSULTORIO LOCAL,LA DEHESA (CONSULTORIO AUXILIAR),"CL BARTOLOMÉ GRAU, S/N",21669
883,HUELVA,Minas de Riotinto,CENTRO SALUD,MINAS DE RIOTINTO,"PLAZA ERNEST LLUCH, Nº 11",21660
884,HUELVA,Minas de Riotinto,CONSULTORIO LOCAL,ALTO DE LA MESA (CONSULTORIO AUXILIAR),"CL LEANDRO PÉREZ, S/N",21660
885,HUELVA,Nerva,CONSULTORIO LOCAL,NERVA,"AVDA. FRANCISCO LÓPEZ REAL, S/N",21670
886,HUELVA,Zalamea la Real,CONSULTORIO LOCAL,LAS DELGADAS (CONSULTORIO AUXILIAR),"CL LAS DELGADAS, S/N",21647
887,HUELVA,Zalamea la Real,CONSULTORIO LOCAL,MARIGENTA (CONSULTORIO AUXILIAR),"LG MARIGENTA, S/N",21647
888,HUELVA,Zalamea la Real,CONSULTORIO LOCAL,EL BUITRÓN (CONSULTORIO AUXILIAR),"LG EL BUITRÓN, S/N",21647
889,HUELVA,Zalamea la Real,CONSULTORIO LOCAL,EL MEMBRILLO (CONSULTORIO AUXILIAR),"LG MEMBRILLO ALTO, S/N",21647
890,HUELVA,Zalamea la Real,CONSULTORIO LOCAL,EL VILLAR (CONSULTORIO AUXILIAR),"CL EL VILLAR, S/N",21649
891,HUELVA,Zalamea la Real,CONSULTORIO LOCAL,EL POZUELO,"LG EL POZUELO, S/N",21647
892,HUELVA,Zalamea la Real,CONSULTORIO LOCAL,ZALAMEA LA REAL,"C/ EL SETO, S/N",21640
893,HUELVA,Valverde del Camino,CENTRO SALUD,VALVERDE DEL CAMINO,"PLAZA DE LA CONSTITUCION, S/N",21600
894,HUELVA,Aljaraque,CONSULTORIO LOCAL,CORRALES,"C/ SAN JOSE , S/N",21120
895,HUELVA,Aljaraque,CENTRO SALUD,ALJARAQUE,"AVDA. ALCALDE JOSE CONCEGLIERI, S/N",21110
896,HUELVA,Aljaraque,CONSULTORIO LOCAL,BELLAVISTA,"C/ VALDES LEAL, S/N",21004
897,HUELVA,"Almendro, El",CONSULTORIO LOCAL,EL ALMENDRO,"C/ GRANDE, S/N",21593
898,HUELVA,Alosno,CONSULTORIO LOCAL,THARSIS,"CONSEJERO JAIME MONTANER CALLE A, S/N",21520
899,HUELVA,Alosno,CONSULTORIO LOCAL,ALOSNO,"C/ SAN JUAN BAUTISTA, Nº 2",21520
900,HUELVA,Cabezas Rubias,CONSULTORIO LOCAL,CABEZAS RUBIAS,"C/ EJJIDOS DEL OESTE, S/N",21580
901,HUELVA,"Granado, El",CONSULTORIO LOCAL,EL GRANADO (CONSULTORIO AUXILIAR),CL SANTA CATALINA,21594
902,HUELVA,Paymogo,CONSULTORIO LOCAL,PAYMOGO,"C/ CALVARIO, S/N",21560
903,HUELVA,Puebla de Guzmán,CENTRO SALUD,PUEBLA DE GUZMÁN,"C/ SERPA, Nº 6",21550
904,HUELVA,Puebla de Guzmán,CONSULTORIO LOCAL,MINAS DE HERRERÍAS (CONSULTORIO AUXILIAR),"BD FEDERICO MAYO, S/N",21559
905,HUELVA,Sanlúcar de Guadiana,CONSULTORIO LOCAL,SANLÚCAR DE GUADIANA,"C/ MONTES GOMEZ, Nº 1",21595
906,HUELVA,Santa Bárbara de Casa,CONSULTORIO LOCAL,SANTA BÁRBARA DE CASA,"C/ CABECILLO, S/N",21570
907,HUELVA,Villanueva de las Cruces,CONSULTORIO LOCAL,VILLANUEVA DE LAS CRUCES,"C/ JUAN RAMON JIMENEZ, Nº 3",21592
908,HUELVA,Villanueva de los Castillejos,CONSULTORIO LOCAL,VILLANUEVA DE LOS CASTILLEJOS,"C/ ASPAS, S/N",21540
909,HUELVA,Ayamonte,CONSULTORIO LOCAL,ISLA CANELA (CONSULTORIO AUXILIAR) (verano),PASEO DE LOS GAVILANES,21409
910,HUELVA,Ayamonte,CONSULTORIO LOCAL,POZO DEL CAMINO,"C/ PENSAMIENTO, S/N",21400
911,HUELVA,Ayamonte,CONSULTORIO LOCAL,PUNTA DEL MORAL,"AVDA. DEL POZO, S/N",21400
912,HUELVA,Ayamonte,CENTRO SALUD,AYAMONTE,"AVDA. ALCALDE NARCISO MARTÍN NAVARRO, S/N",21400
913,HUELVA,Cartaya,CENTRO SALUD,CARTAYA,"AVDA. ROMPIDO EL, S/N",21450
914,HUELVA,Cartaya,CONSULTORIO LOCAL,EL ROMPIDO,"AV PLAYAS DE CARTAYA, S/N",21459
915,HUELVA,Huelva,CENTRO SALUD,ADORATRICES,"AVDA. ADORATRICES, S/N",21004
916,HUELVA,Huelva,CENTRO SALUD,HUELVA - CENTRO,"AVDA. HISPANOAMÉRICA, Nº 9",21001
917,HUELVA,Huelva,CENTRO SALUD,EL TORREJÓN,"AVDA. FLORES DE LA, S/N",21005
918,HUELVA,Huelva,CENTRO SALUD,ISLA CHICA,"PLAZA PERLITA DE HUELVA, S/N",21006
919,HUELVA,Huelva,CENTRO SALUD,LA ORDEN,"AVDA. DIEGO MORON, Nº 1",21005
920,HUELVA,Huelva,CENTRO SALUD,LOS ROSALES,"C/ AMADIS DE GAULA, Nº 4",21007
921,HUELVA,Huelva,CENTRO SALUD,MOLINO DE LA VEGA,"C/ FUENTEHERIDOS, S/N",21002
922,HUELVA,Huelva,CONSULTORIO LOCAL,LA RIBERA (CONSULTORIO AUXILIAR),"CL LA RIBERA, S/N",21005
923,HUELVA,Isla Cristina,CONSULTORIO LOCAL,LA REDONDELA,"PLAZA ALCALDE MANUEL GARCIA, S/N",21430
924,HUELVA,Isla Cristina,CENTRO SALUD,ISLA CRISTINA,"C/ ARQUITECTO ARAMBURU MAQUA, S/N",21410
925,HUELVA,Lepe,CONSULTORIO LOCAL,LA ANTILLA,"AV TOMÁS CACHO, S/N",21449
926,HUELVA,Lepe,CENTRO SALUD,LEPE,"AVDA. DEL ROMPIDO, S/N",21440
927,HUELVA,San Silvestre de Guzmán,CONSULTORIO LOCAL,SAN SILVESTRE DE GUZMÁN,AVDA. CARMELO FORTES  PEREZ,21591
928,HUELVA,Villablanca,CONSULTORIO LOCAL,VILLABLANCA,"C/ RICO, Nº 6",21590
929,HUELVA,Punta Umbría,CONSULTORIO LOCAL,EL PORTIL,"CL LAGUNA SECA, Nº 48",21459
930,HUELVA,Punta Umbría,CENTRO SALUD,PUNTA UMBRÍA,"C/ ENRIQUE PRIETO, S/N",21100
931,HUELVA,Almonte,CONSULTORIO LOCAL,MATALASCAÑAS ,"C/ SECTOR L PARCELA, Nº 3",21760
932,HUELVA,Almonte,CONSULTORIO LOCAL,EL ROCIO,"C/ BUENAVISTA, S/N",21750
933,HUELVA,Almonte,CENTRO SALUD,ALMONTE,"C/ BALLESTARES, S/N",21730
934,HUELVA,Bollullos Par del Condado,CENTRO SALUD,BOLLULLOS PAR DEL CONDADO,"C/ NERVA, S/N",21710
935,HUELVA,Beas,CONSULTORIO LOCAL,BEAS,"C/ RAMON Y CAJAL, S/N",21630
936,HUELVA,Beas,CONSULTORIO LOCAL,CANDÓN (CONSULTORIO AUXILIAR),PLAZA IRYDA,21639
937,HUELVA,Lucena del Puerto,CONSULTORIO LOCAL,LUCENA DEL PUERTO,"C/ ABAJO, Nº 11",21820
938,HUELVA,San Juan del Puerto,CENTRO SALUD,SAN JUAN DEL PUERTO,"CTRA. SEVILLA, S/N",21610
939,HUELVA,Trigueros,CONSULTORIO LOCAL,TRIGUEROS,"C/ MOLINO CAMPO, S/N",21620
940,HUELVA,Moguer,CONSULTORIO LOCAL,MAZAGÓN ,"C/ HILARIA, S/N",21130
941,HUELVA,Moguer,CENTRO SALUD,MOGUER,"C/ EL CASTILLO, Nº 6",21800
942,HUELVA,Palos de la Frontera,CENTRO SALUD,PALOS DE LA FRONTERA,"CL RECINTO FERIAL, S/N",21810
943,HUELVA,Rociana del Condado,CONSULTORIO LOCAL,ROCIANA DEL CONDADO,"PLAZA DEL LLANO, S/N",21720
944,HUELVA,Bonares,CENTRO SALUD,BONARES,"CTRA. DE NIEBLA, S/N",21830
945,HUELVA,Niebla,CONSULTORIO LOCAL,NIEBLA,"PLAZA SAN MARTIN, Nº 4",21840
946,HUELVA,Gibraleón,CENTRO SALUD,GIBRALEÓN,"PLAZA MARIA AUXILIADORA, S/N",21500
947,HUELVA,San Bartolomé de la Torre,CONSULTORIO LOCAL,SAN BARTOLOMÉ DE LA TORRE ,"C/ FEDERICO GARCÍA LORCA, S/N",21510
948,HUELVA,Escacena del Campo,CONSULTORIO LOCAL,ESCACENA DEL CAMPO,"PASEO DE LA LIBERTAD, S/N",21870
949,HUELVA,Manzanilla,CONSULTORIO LOCAL,MANZANILLA,"C/ JUAN CARLOS I, S/N",21890
950,HUELVA,"Palma del Condado, La",CENTRO SALUD,LA PALMA DEL CONDADO,"AVDA. DE LA SALUD, S/N",21700
951,HUELVA,Paterna del Campo,CONSULTORIO LOCAL,PATERNA DEL CAMPO,"C/ ALCALDE GREGORIO FERNANDEZ ZAR, S/N",21880
952,HUELVA,Villalba del Alcor,CONSULTORIO LOCAL,VILLALBA DEL ALCOR,"C/ FRANCISCO ALCALA, S/N",21860
953,HUELVA,Villarrasa,CONSULTORIO LOCAL,VILLARRASA,"C/ PINTA, S/N",21850
954,JAÉN,Cambil,CENTRO SALUD,"CAMBIL ""DON EUFRASIO MARTÍNEZ GALIANO""","C/ NUEVA, S/N",23120
955,JAÉN,Cambil,CONSULTORIO LOCAL,ARBUNIEL,"AVDA. ANDALUCÍA, S/N",23193
956,JAÉN,Campillo de Arenas,CONSULTORIO LOCAL,CAMPILLO DE ARENAS,"PLAZA ANDALUCÍA, S/N",23130
957,JAÉN,Cárcheles,CONSULTORIO LOCAL,CARCHELEJO,"BELENES ALTOS, Nº 31",23192
958,JAÉN,Cárcheles,CONSULTORIO LOCAL,CÁRCHEL (CONSULTORIO AUXILIAR),"CL COELLO DE PORTUGAL, S/N",23191
959,JAÉN,Noalejo,CONSULTORIO LOCAL,"NOALEJO ""DON ANTONIO MORENO ORTEGA""","CL LEOPOLDO CALVO SOTELO, S/N",23140
960,JAÉN,Noalejo,CONSULTORIO LOCAL,LA HOYA DEL SALOBRAL (CONSULTORIO AUXILIAR),"LG LA HOYA DEL SALOBRAL, S/N",23140
961,JAÉN,Bélmez de la Moraleda,CONSULTORIO LOCAL,BÉLMEZ DE LA MORALEDA,"PLAZA DE NACIMIENTO, S/N",23568
962,JAÉN,Cabra del Santo Cristo,CONSULTORIO LOCAL,CABRA DEL SANTO CRISTO,"C/ COBOS, Nº 2",23550
963,JAÉN,Huelma,CONSULTORIO LOCAL,SOLERA (CONSULTORIO AUXILIAR),"CL LA LUNA, S/N",23569
964,JAÉN,Huelma,CENTRO SALUD,HUELMA,"CL FEDERICO GARCÍA LORCA, S/N",23560
965,JAÉN,Fuerte del Rey,CONSULTORIO LOCAL,FUERTE DEL REY,"C/ JAEN, Nº 36",23180
966,JAÉN,"Guardia de Jaén, La",CONSULTORIO LOCAL,LA GUARDIA,C/ CORONADA Nº 16,23170
967,JAÉN,Jaén,CENTRO SALUD,LA MAGDALENA,"TRAVESÍA BOBADILLA ALTA, Nº 1",23004
968,JAÉN,Jaén,CENTRO SALUD,BULEVAR,CL DE CATALUÑA,23009
969,JAÉN,Jaén,CENTRO SALUD,BELÉN,"CAMINO DE LAS CRUCES, Nº 16",23003
970,JAÉN,Jaén,CENTRO SALUD,FEDERICO CASTILLO,"C/ RAMON ESPANTALEON, S/N",23005
971,JAÉN,Jaén,CENTRO SALUD,SAN FELIPE,"C/ JUAN MONTILLA, S/N",23002
972,JAÉN,Jaén,CENTRO SALUD,VIRGEN DE LA CAPILLA,"C/ ARQUITECTO BERGES, Nº 10",23007
973,JAÉN,Jaén,CONSULTORIO LOCAL,LAS INFANTAS (CONSULTORIO AUXILIAR),"PLAZA TELECLUB, S/N",23639
974,JAÉN,Jaén,CENTRO SALUD,EL VALLE,"RONDA DE LOS DERECHOS HUMANOS, S/N",23009
975,JAÉN,Jaén,CENTRO SALUD,FUENTEZUELAS,"C/ FUENTE DEL ALAMILLO, Nº 9",23006
976,JAÉN,Valdepeñas de Jaén,CONSULTORIO LOCAL,VALDEPEÑAS,"C/ LADERA, Nº 12",23150
977,JAÉN,"Villares, Los",CONSULTORIO LOCAL,LOS VILLARES,"C/ HUERTO DE LA VIRGEN, Nº 2",23160
978,JAÉN,Albanchez de Mágina,CONSULTORIO LOCAL,ALBANCHEZ DE MÁGINA,"AVDA. HUTAR, Nº2",23530
979,JAÉN,Jimena,CONSULTORIO LOCAL,JIMENA,"PLAZA CONSTITUCION, S/N",23530
980,JAÉN,Mancha Real,CENTRO SALUD,MANCHA REAL,"CL ISLAS CANARIAS, S/N",23100
981,JAÉN,Mancha Real,CONSULTORIO LOCAL,SOTOGORDO (CONSULTORIO AUXILIAR),"CL PLAZA, S/N",23526
982,JAÉN,Pegalajar,CONSULTORIO LOCAL,PEGALAJAR,"PLAZA FRANCISCO ALMAGRO, S/N",23110
983,JAÉN,Torres,CONSULTORIO LOCAL,TORRES,"C/ PRIOR HIGUERAS, S/N",23540
984,JAÉN,Cazalilla,CONSULTORIO LOCAL,CAZALILLA,"C/ ERAS ALTAS, Nº 2",23628
985,JAÉN,Espelúy,CONSULTORIO LOCAL,ESPELÚY,"AVDA. PARQUE, S/N",23628
986,JAÉN,Espelúy,CONSULTORIO LOCAL,ESTACIÓN DE ESPELÚY (CONSULTORIO AUXILIAR),"CL SANTA ANA, S/N",23628
987,JAÉN,Mengíbar,CENTRO SALUD,MENGÍBAR DR MANUEL POLAINA BAILON,"AV ANDALUCÍA, Nº 5",23620
988,JAÉN,Villatorres,CONSULTORIO LOCAL,VILLARGORDO,"C/ NTRA. SEÑORA DE LA ASCENSION, S/N",23630
989,JAÉN,Villatorres,CONSULTORIO LOCAL,TORREQUEBRADILLA,"C/ EJERCITO ESPAÑOL, S/N",23638
990,JAÉN,Villatorres,CONSULTORIO LOCAL,VADOS DE TORRALBA (CONSULTORIO AUXILIAR),"CL EL ARCO, S/N",23529
991,JAÉN,Jamilena,CONSULTORIO LOCAL,JAMILENA,"C/  VIRGEN DE LA CABEZA, S/N",23658
992,JAÉN,Torre del Campo,CENTRO SALUD,TORRE DEL CAMPO,"C/ CUESTA NEGRA, S/N",23640
993,JAÉN,Baeza,CENTRO SALUD,BAEZA,"C/ MANUEL ACERO, S/N",23440
994,JAÉN,Baeza,CONSULTORIO LOCAL,PUENTE DEL OBISPO (CONSULTORIO AUXILIAR),"PLAZA SANTA TERESA, S/N",23529
995,JAÉN,Baeza,CONSULTORIO LOCAL,LAS ESCUELAS (CONSULTORIO AUXILIAR),"LG LAS ESCUELAS, S/N",23539
996,JAÉN,Baeza,CONSULTORIO LOCAL,LA YEDRA (CONSULTORIO AUXILIAR),CAMINO VIEJO DE RUS,23411
997,JAÉN,Begíjar,CONSULTORIO LOCAL,BEGÍJAR,"C/ GUADALQUIVIR, S/N",23520
998,JAÉN,Ibros,CONSULTORIO LOCAL,IBROS,"C/ JOSE PADILLA, S/N",23450
999,JAÉN,Lupión,CONSULTORIO LOCAL,GUADALIMAR (CONSULTORIO AUXILIAR),"CL PINO, S/N",23519
1000,JAÉN,Lupión,CONSULTORIO LOCAL,LUPIÓN,"C/ PRADO, S/N",23528
1001,JAÉN,Arroyo del Ojanco,CONSULTORIO LOCAL,ARROYO DEL OJANCO,"C/ ARCANGEL SAN GABRIEL, S/N",23340
1002,JAÉN,Beas de Segura,CENTRO SALUD,BEAS DE SEGURA - VIRGEN DE LA PAZ,"AV DEL MERCADO, Nº 19",23280
1003,JAÉN,Beas de Segura,CONSULTORIO LOCAL,CAÑADA CATENA (CONSULTORIO AUXILIAR),"PASEO DE LA CONSTITUCIÓN, S/N",23289
1004,JAÉN,Beas de Segura,CONSULTORIO LOCAL,CUEVAS DE AMBROSIO (CONSULTORIO AUXILIAR),CUEVAS DE AMBROSIO,23289
1005,JAÉN,Cazorla,CENTRO SALUD,CAZORLA,C/ XIMENEZ DE RADA,23470
1006,JAÉN,Cazorla,CONSULTORIO LOCAL,VALDECAZORLA (CONSULTORIO AUXILIAR),"CL ARRIBA, S/N",23469
1007,JAÉN,Cazorla,CONSULTORIO LOCAL,EL MOLAR (CONSULTORIO AUXILIAR),"CL PRINCIPAL, S/N",23469
1008,JAÉN,Chilluévar,CONSULTORIO LOCAL,CHILLUÉVAR,"C/ IGLESIA, S/N",23477
1009,JAÉN,"Iruela, La",CONSULTORIO LOCAL,LA IRUELA,"C/ CORREDERA, Nº 32",23476
1010,JAÉN,"Iruela, La",CONSULTORIO LOCAL,BURUNCHEL (CONSULTORIO AUXILIAR),"CR DE LA SIERRA, S/N",23479
1011,JAÉN,"Iruela, La",CONSULTORIO LOCAL,ARROYO FRÍO (CONSULTORIO AUXILIAR),CR DE LA SIERRA,23476
1012,JAÉN,Santo Tomé,CONSULTORIO LOCAL,SANTO TOMÉ,"C/ MIGUEL CAÑADAS CRUZ, Nº 8",23311
1013,JAÉN,Bedmar y Garcíez,CONSULTORIO LOCAL,GARCÍEZ,"C/ CONSTITUCION, S/N",23539
1014,JAÉN,Bedmar y Garcíez,CONSULTORIO LOCAL,BEDMAR,"AVDA. VIRGEN DE CUADROS, S/N",23537
1015,JAÉN,Jódar,CENTRO SALUD,"JÓDAR ""DOCTOR RICARDO FERNÁNDEZ VALADES""","CL SANABRIA, Nº 75",23500
1016,JAÉN,Larva,CONSULTORIO LOCAL,LARVA,"C/ SAN MARCOS, S/N",23591
1017,JAÉN,Benatae,CONSULTORIO LOCAL,BENATAE,"AVDA. ANDALUCIA, Nº 2",23390
1018,JAÉN,Génave,CONSULTORIO LOCAL,GÉNAVE,"C/ PILAR, Nº 17",23392
1019,JAÉN,Hornos,CONSULTORIO LOCAL,HORNOS DE SEGURA,"C/ IGLESIA, Nº 10",23292
1020,JAÉN,Hornos,CONSULTORIO LOCAL,CAÑADA MORALES (CONSULTORIO AUXILIAR),"AV CAÑADA MORALES, Nº 36",23292
1021,JAÉN,Orcera,CENTRO SALUD,ORCERA,"AVDA. DE ANDALUCÍA, Nº 23",23370
1022,JAÉN,Puente de Génave,CONSULTORIO LOCAL,PUENTE DE GÉNAVE,"AVDA. ANDALUCIA., Nº 109",23350
1023,JAÉN,Puente de Génave,CONSULTORIO LOCAL,CORTIJOS NUEVOS,"C/ ESPERANZA, Nº7",23293
1024,JAÉN,Puente de Génave,CONSULTORIO LOCAL,PEÑOLITE (CONSULTORIO AUXILIAR),"CL IGLESIA, S/N",23359
1025,JAÉN,"Puerta de Segura, La",CONSULTORIO LOCAL,LOS PASCUALES (CONSULTORIO AUXILIAR),"CL NUESTRA SEÑORA DE LA CABEZA, S/N",23369
1026,JAÉN,"Puerta de Segura, La",CONSULTORIO LOCAL,LA PUERTA DE SEGURA,"C/ LA FERIA, S/N",23360
1027,JAÉN,Segura de la Sierra,CONSULTORIO LOCAL,PORCHE (CONSULTORIO AUXILIAR),"CL EL ESTUDIANTE, S/N",23379
1028,JAÉN,Segura de la Sierra,CONSULTORIO LOCAL,TRUJALA (CONSULTORIO AUXILIAR),"CL CRUZ, S/N",23379
1029,JAÉN,Segura de la Sierra,CONSULTORIO LOCAL,ROBLEDO (CONSULTORIO AUXILIAR),"CL CARRETERA EL YELMO, S/N",23293
1030,JAÉN,Segura de la Sierra,CONSULTORIO LOCAL,RIHORNOS (CONSULTORIO AUXILIAR),"CL LA FUENTE, Nº 4",23293
1031,JAÉN,Segura de la Sierra,CONSULTORIO LOCAL,SEGURA DE LA SIERRA,"Pº GENARO NAVARRO, Nº 1",23379
1032,JAÉN,Segura de la Sierra,CONSULTORIO LOCAL,CARRASCO (CONSULTORIO AUXILIAR),"C/ FUENTE GARCÍA, Nº 2",23293
1033,JAÉN,Segura de la Sierra,CONSULTORIO LOCAL,EL OJUELO (CONSULTORIO AUXILIAR),"CL ALMAZARA, Nº 21",23293
1034,JAÉN,Siles,CONSULTORIO LOCAL,SILES,"C/ LOS JARDINES, Nº 4",23380
1035,JAÉN,Torres de Albánchez,CONSULTORIO LOCAL,TORRES DE ALBÁNCHEZ,AVDA. ANDALUCÍA,23391
1036,JAÉN,Villarrodrigo,CONSULTORIO LOCAL,VILLARRODRIGO,"C/ IGLESIA, Nº 5",23393
1037,JAÉN,Villarrodrigo,CONSULTORIO LOCAL,ONSARES (CONSULTORIO AUXILIAR),"ONSARES, S/N",23393
1038,JAÉN,Huesa,CONSULTORIO LOCAL,HUESA,"C/ HORNO, S/N",23487
1039,JAÉN,Peal de Becerro,CENTRO SALUD,PEAL DE BECERRO,"C/ DIONISIO MARTIN, S/N",23460
1040,JAÉN,Peal de Becerro,CONSULTORIO LOCAL,HORNOS DE PEAL (CONSULTORIO AUXILIAR),"PLAZA DE LA IGLESIA, S/N",23468
1041,JAÉN,Quesada,CONSULTORIO LOCAL,BELERDA (CONSULTORIO AUXILIAR),"CL CUEVA DEL AGUA, S/N",23489
1042,JAÉN,Quesada,CONSULTORIO LOCAL,DON PEDRO (CONSULTORIO AUXILIAR),DON PEDRO,23489
1043,JAÉN,Quesada,CONSULTORIO LOCAL,QUESADA,"AVDA. DE ALMERIA, S/N",23480
1044,JAÉN,Quesada,CONSULTORIO LOCAL,COLLEJARES (CONSULTORIO AUXILIAR),COLLEJARES,23480
1045,JAÉN,Hinojares,CONSULTORIO LOCAL,CUENCA (CONSULTORIO AUXILIAR),CL CUENCA,23486
1046,JAÉN,Hinojares,CONSULTORIO LOCAL,HINOJARES,CRTA. HUESA S/N,23486
1047,JAÉN,Pozo Alcón,CENTRO SALUD,POZO ALCÓN,"C/ NTRA SRA. DE TISCAR, Nº 4",23485
1048,JAÉN,Pozo Alcón,CONSULTORIO LOCAL,FONTANAR (CONSULTORIO AUXILIAR),"LG FONTANAR, S/N",23486
1049,JAÉN,Santiago-Pontones,CENTRO SALUD,SANTIAGO - PONTONES,"C/ LA NIEVES, S/N",23290
1050,JAÉN,Santiago-Pontones,CONSULTORIO LOCAL,LA MATEA (CONSULTORIO AUXILIAR),"CL VENTA, S/N",23290
1051,JAÉN,Santiago-Pontones,CONSULTORIO LOCAL,MARCHENA (CONSULTORIO AUXILIAR),"CL MARCHENA, S/N",23296
1052,JAÉN,Santiago-Pontones,CONSULTORIO LOCAL,PONTONES,"CTRA. SANTIAGO, S/N",23291
1053,JAÉN,Santiago-Pontones,CONSULTORIO LOCAL,COTO RIOS,"C/ BOROSA, S/N",23478
1054,JAÉN,Santiago-Pontones,CONSULTORIO LOCAL,MILLER (CONSULTORIO AUXILIAR),"CL EL MOLINO, S/N",23296
1055,JAÉN,Sabiote,CONSULTORIO LOCAL,SABIOTE,"PZ. ALONSO DE VANDELVIRA, S/N",23410
1056,JAÉN,Torreperogil,CENTRO SALUD,TORREPEROGIL,"C/ HUERTA ALTA, S/N",23320
1057,JAÉN,Úbeda,CENTRO SALUD,ÚBEDA,"C/ EXPLANADA, S/N",23400
1058,JAÉN,Canena,CONSULTORIO LOCAL,CANENA,"C/ MIGUEL DE CERVANTES, Nº 6",23420
1059,JAÉN,Rus,CONSULTORIO LOCAL,RUS,"C/ HUELVA URB. LA NORIA, S/N",23430
1060,JAÉN,Rus,CONSULTORIO LOCAL,EL MÁRMOL (CONSULTORIO AUXILIAR),"CL NUEVA, S/N",23412
1061,JAÉN,Úbeda,CONSULTORIO LOCAL,EL DONADÍO (CONSULTORIO AUXILIAR),"CL RONDA DE LOS PINOS, S/N",23509
1062,JAÉN,Úbeda,CONSULTORIO LOCAL,SANTA EULALIA (CONSULTORIO AUXILIAR),"CL LUISA REDONDO, S/N",23413
1063,JAÉN,Úbeda,CONSULTORIO LOCAL,SOLANA DE TORRALBA  (CONSULTORIO AUXILIAR),"CL CRISTO REY, S/N",23314
1064,JAÉN,Úbeda,CENTRO SALUD,ÚBEDA ESTE,C/ MARIA AUXILIADORA,23400
1065,JAÉN,Úbeda,CONSULTORIO LOCAL,VERACRUZ (CONSULTORIO AUXILIAR),"CL MAYOR, S/N",23313
1066,JAÉN,Villacarrillo,CONSULTORIO LOCAL,LA CALERUELA (CONSULTORIO AUXILIAR),PB LA CALERUELA,23312
1067,JAÉN,Villacarrillo,CONSULTORIO LOCAL,AGRUPACIÓN DE MOGÓN (CONSULTORIO AUXILIAR),AGRUPACIÓN DE MOGÓN,23312
1068,JAÉN,Villacarrillo,CENTRO SALUD,VILLACARRILLO,"CTRA. CIRCUNVALACION, S/N",23300
1069,JAÉN,Villacarrillo,CONSULTORIO LOCAL,MOGÓN,"CL LAS CEBADILLAS, S/N",23310
1070,JAÉN,Iznatoraf,CONSULTORIO LOCAL,IZNATORAF,"C/ CARRETERA, S/N",23338
1071,JAÉN,Villanueva del Arzobispo,CENTRO SALUD,VILLANUEVA DEL ARZOBISPO,"PLAZA ALCALDE FRANCISCO CUADROS, Nº 1",23330
1072,JAÉN,Andújar,CONSULTORIO LOCAL,SAN JOSÉ ESCOBAR (CONSULTORIO AUXILIAR),CL LA PLAZA,23749
1073,JAÉN,Andújar,CONSULTORIO LOCAL,LOS VILLARES DE ANDÚJAR (CONSULTORIO AUXILIAR),"PLAZA ANDALUCÍA, S/N",23749
1074,JAÉN,Andújar,CENTRO SALUD,VIRGEN DE LA CABEZA,C/ FERNANDO QUERO,23740
1075,JAÉN,Andújar,CENTRO SALUD,PUERTA MADRID,"PG PUERTA MADRID, S/N",23740
1076,JAÉN,Andújar,CONSULTORIO LOCAL,VEGAS DE TRIANA (CONSULTORIO AUXILIAR),"CL RUISEÑOR, S/N",23747
1077,JAÉN,Andújar,CONSULTORIO LOCAL,LLANOS DEL SOTILLO (CONSULTORIO AUXILIAR),"CL AZUCENAS, S/N",23747
1078,JAÉN,Andújar,CONSULTORIO LOCAL,ROPERA (CONSULTORIO AUXILIAR),"CL HUÉRFANOS MUÑOZ, S/N",23747
1079,JAÉN,Marmolejo,CONSULTORIO LOCAL,POBLADO DE SAN JULIÁN (CONSULTORIO AUXILIAR),"CL ERMITA, S/N",23770
1080,JAÉN,Marmolejo,CONSULTORIO LOCAL,MARMOLEJO,"AVDA. DEL BARCO, S/N",23770
1081,JAÉN,Villanueva de la Reina,CONSULTORIO LOCAL,QUINTERÍA (CONSULTORIO AUXILIAR),"TR SAN JOSÉ, S/N",23749
1082,JAÉN,Villanueva de la Reina,CONSULTORIO LOCAL,VILLANUEVA DE LA REINA,"C/ REAL, Nº 37",23730
1083,JAÉN,Arjona,CENTRO SALUD,ARJONA,"C/ DR. SEVERO OCHOA, S/N",23760
1084,JAÉN,Arjonilla,CONSULTORIO LOCAL,ARJONILLA,C/ LA PAZ S/N,23750
1085,JAÉN,Escañuela,CONSULTORIO LOCAL,ESCAÑUELA,"CL NUEVA, Nº 58",23657
1086,JAÉN,Lahiguera,CONSULTORIO LOCAL,LAHIGUERA,"C/ GRAN VIA, Nº 4",23746
1087,JAÉN,Bailén,CENTRO SALUD,BAILÉN,"C/ DONANTES DE SANGRE, S/N",23710
1088,JAÉN,Baños de la Encina,CONSULTORIO LOCAL,BAÑOS DE LA ENCINA,"AVDA. JOSE L MESSIA, S/N",23711
1089,JAÉN,Aldeaquemada,CONSULTORIO LOCAL,ALDEAQUEMADA,"C/ ANTONIO MACHADO, S/N",23215
1090,JAÉN,Carboneros,CONSULTORIO LOCAL,CARBONEROS,"C/ BARRIO NUEVO, S/N",23211
